"","transect","year","site","Source","plot","treat","Jday","visit","plant","tbo","Ln1","Ln2","Ln3","Fr1","Flwr1","B1","Fr2","Flwr2","B2","failF","final.fate","DEm.est","DEm.estplotav","D1stFlw.ob","D1stFlw.est","D1stSp.ob","day.perLnplotav","subplotID","plotID"
"5819","NK",2011,"HE","E",6,"TR",205,3,2.3,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5820","NK",2011,"HE","E",6,"TR",216,4,2.3,NA,NA,"",NA,NA,0,3,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5821","NK",2011,"HE","E",6,"TR",219,5,2.3,NA,11,"4",NA,NA,0,5,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5822","NK",2011,"HE","E",6,"TR",232,6,2.3,1,5,"4",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5823","NK",2011,"HE","E",6,"TR",248,7,2.3,1,4,"3",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5824","NK",2011,"HE","E",6,"TR",264,8,2.3,1,5,"6",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5825","NK",2011,"HE","E",6,"TR",191,1,2.5,NA,2,"",NA,NA,0,NA,NA,NA,NA,2,"new",177,180,248,246.5,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5826","NK",2011,"HE","E",6,"TR",205,2,2.5,NA,5,"",NA,NA,0,NA,NA,NA,NA,2,".",NA,NA,248,246.5,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5827","NK",2011,"HE","E",6,"TR",216,3,2.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,2,".",NA,NA,248,246.5,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5828","NK",2011,"HE","E",6,"TR",219,4,2.5,NA,7,"",NA,NA,0,NA,NA,NA,NA,2,".",NA,NA,248,246.5,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5829","NK",2011,"HE","E",6,"TR",232,5,2.5,NA,8,"",NA,NA,0,1,NA,NA,NA,2,".",NA,NA,248,246.5,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5830","NK",2011,"HE","E",6,"TR",248,6,2.5,1,7,"",NA,NA,0,NA,NA,NA,NA,2,".",NA,NA,248,246.5,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5831","NK",2011,"HE","E",6,"TR",264,7,2.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,2,"1",NA,NA,248,246.5,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5832","NK",2011,"HE","E",6,"TR",185,1,3.1,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",171,174,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5833","NK",2011,"HE","E",6,"TR",191,2,3.1,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5834","NK",2011,"HE","E",6,"TR",205,3,3.1,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5835","NK",2011,"HE","E",6,"TR",216,4,3.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5836","NK",2011,"HE","E",6,"TR",219,5,3.1,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5837","NK",2011,"HE","E",6,"TR",232,6,3.1,NA,7,"",NA,NA,0,1,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5838","NK",2011,"HE","E",6,"TR",248,7,3.1,NA,6,"",NA,1,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5839","NK",2011,"HE","E",6,"TR",264,8,3.1,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5840","NK",2011,"HE","E",6,"TR",191,1,3.3,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",177,180,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5841","NK",2011,"HE","E",6,"TR",205,2,3.3,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5842","NK",2011,"HE","E",6,"TR",185,1,3.4,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",171,174,232,232,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5843","NK",2011,"HE","E",6,"TR",191,2,3.4,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,232,232,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5844","NK",2011,"HE","E",6,"TR",205,3,3.4,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,232,232,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5845","NK",2011,"HE","E",6,"TR",219,4,3.4,NA,8,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,232,232,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5846","NK",2011,"HE","E",6,"TR",232,5,3.4,NA,8,"",NA,NA,1,NA,NA,NA,NA,NA,".",NA,NA,232,232,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5847","NK",2011,"HE","E",6,"TR",248,6,3.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,232,232,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5848","NK",2011,"HE","E",6,"TR",185,1,3.5,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",171,174,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5849","NK",2011,"HE","E",6,"TR",191,2,3.5,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5850","NK",2011,"HE","E",6,"TR",205,3,3.5,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5851","NK",2011,"HE","E",6,"TR",219,4,3.5,NA,11,"8",NA,NA,0,6,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5852","NK",2011,"HE","E",6,"TR",232,5,3.5,1,5,"5",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5853","NK",2011,"HE","E",6,"TR",248,6,3.5,1,4,"5",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5854","NK",2011,"HE","E",6,"TR",264,7,3.5,1,4,"7",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5855","NK",2011,"HE","E",6,"TR",185,1,4.1,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",171,174,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5856","NK",2011,"HE","E",6,"TR",191,2,4.1,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5857","NK",2011,"HE","E",6,"TR",205,3,4.1,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5858","NK",2011,"HE","E",6,"TR",216,4,4.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5859","NK",2011,"HE","E",6,"TR",219,5,4.1,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5860","NK",2011,"HE","E",6,"TR",232,6,4.1,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5861","NK",2011,"HE","E",6,"TR",185,1,4.2,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",171,174,232,231.5,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5862","NK",2011,"HE","E",6,"TR",191,2,4.2,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,232,231.5,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5863","NK",2011,"HE","E",6,"TR",205,3,4.2,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,232,231.5,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5864","NK",2011,"HE","E",6,"TR",216,4,4.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,232,231.5,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5865","NK",2011,"HE","E",6,"TR",219,5,4.2,NA,10,"2",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,232,231.5,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5866","NK",2011,"HE","E",6,"TR",232,6,4.2,NA,10,"",NA,NA,2,NA,NA,NA,NA,NA,".",NA,NA,232,231.5,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5867","NK",2011,"HE","E",6,"TR",248,7,4.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,232,231.5,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5868","NK",2011,"HE","E",6,"TR",185,1,4.4,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",171,174,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5869","NK",2011,"HE","E",6,"TR",191,2,4.4,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5870","NK",2011,"HE","E",6,"TR",205,3,4.4,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5871","NK",2011,"HE","E",6,"TR",216,4,4.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5872","NK",2011,"HE","E",6,"TR",219,5,4.4,NA,8,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5873","NK",2011,"HE","E",6,"TR",232,6,4.4,NA,8,"",NA,NA,0,2,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5874","NK",2011,"HE","E",6,"TR",248,7,4.4,NA,10,"",NA,2,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5875","NK",2011,"HE","E",6,"TR",264,8,4.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5876","NK",2011,"HE","E",6,"TR",185,1,4.5,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",171,174,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5877","NK",2011,"HE","E",6,"TR",191,2,4.5,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5878","NK",2011,"HE","E",6,"TR",205,3,4.5,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5879","NK",2011,"HE","E",6,"TR",216,4,4.5,NA,NA,"",NA,NA,0,6,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5880","NK",2011,"HE","E",6,"TR",219,5,4.5,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5881","NK",2011,"HE","E",6,"TR",232,6,4.5,NA,7,"",NA,NA,0,1,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5882","NK",2011,"HE","E",6,"TR",248,7,4.5,NA,7,"",NA,1,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5883","NK",2011,"HE","E",6,"TR",264,8,4.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,240,248,5.75,"NK.HE.6.E","NK.HE.6"
"5884","NK",2011,"HE","E",6,"TR",185,1,5.1,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",171,174,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5885","NK",2011,"HE","E",6,"TR",191,2,5.1,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5886","NK",2011,"HE","E",6,"TR",205,3,5.1,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5887","NK",2011,"HE","E",6,"TR",216,4,5.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5888","NK",2011,"HE","E",6,"TR",219,5,5.1,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5889","NK",2011,"HE","E",6,"TR",232,6,5.1,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5890","NK",2011,"HE","E",6,"TR",185,1,5.2,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",171,174,232,230,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5891","NK",2011,"HE","E",6,"TR",191,2,5.2,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,232,230,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5892","NK",2011,"HE","E",6,"TR",205,3,5.2,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,232,230,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5893","NK",2011,"HE","E",6,"TR",216,4,5.2,NA,NA,"",NA,NA,0,2,NA,NA,NA,NA,".",NA,NA,232,230,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5894","NK",2011,"HE","E",6,"TR",219,5,5.2,NA,10,"3",NA,NA,0,3,NA,NA,NA,NA,".",NA,NA,232,230,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5895","NK",2011,"HE","E",6,"TR",232,6,5.2,NA,9,"2",NA,NA,5,NA,NA,NA,NA,NA,".",NA,NA,232,230,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5896","NK",2011,"HE","E",6,"TR",248,7,5.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,232,230,NA,5.75,"NK.HE.6.E","NK.HE.6"
"5897","NK",2011,"HE","L",7,"TR",185,1,1.3,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",178,178,248,247,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5898","NK",2011,"HE","L",7,"TR",191,2,1.3,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,248,247,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5899","NK",2011,"HE","L",7,"TR",205,3,1.3,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,248,247,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5900","NK",2011,"HE","L",7,"TR",216,4,1.3,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,248,247,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5901","NK",2011,"HE","L",7,"TR",219,5,1.3,NA,8,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,248,247,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5902","NK",2011,"HE","L",7,"TR",248,6,1.3,NA,11,"6",NA,NA,3,NA,NA,NA,NA,NA,".",NA,NA,248,247,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5903","NK",2011,"HE","L",7,"TR",264,7,1.3,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,248,247,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5904","NK",2011,"HE","L",7,"TR",205,1,2.5,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"new",186,184,NA,NA,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5905","NK",2011,"HE","L",7,"TR",219,2,2.5,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5906","NK",2011,"HE","L",7,"TR",232,3,2.5,1,0,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5907","NK",2011,"HE","L",7,"TR",248,4,2.5,1,2,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5908","NK",2011,"HE","L",7,"TR",205,1,4.5,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"new",186,184,NA,NA,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5909","NK",2011,"HE","L",7,"TR",216,2,4.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5910","NK",2011,"HE","L",7,"TR",219,3,4.5,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5911","NK",2011,"HE","L",7,"TR",185,1,5.3,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",178,178,NA,NA,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5912","NK",2011,"HE","L",7,"TR",191,2,5.3,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5913","NK",2011,"HE","L",7,"TR",205,3,5.3,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.1,"NK.HE.7.L","NK.HE.7"
"5914","NK",2011,"HE","M",7,"TR",191,1,1.4,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",175,177,NA,NA,248,7.1,"NK.HE.7.M","NK.HE.7"
"5915","NK",2011,"HE","M",7,"TR",205,2,1.4,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,248,7.1,"NK.HE.7.M","NK.HE.7"
"5916","NK",2011,"HE","M",7,"TR",216,3,1.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,248,7.1,"NK.HE.7.M","NK.HE.7"
"5917","NK",2011,"HE","M",7,"TR",219,4,1.4,NA,8,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,248,7.1,"NK.HE.7.M","NK.HE.7"
"5918","NK",2011,"HE","M",7,"TR",232,5,1.4,NA,10,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,248,7.1,"NK.HE.7.M","NK.HE.7"
"5919","NK",2011,"HE","M",7,"TR",248,6,1.4,NA,11,"2",NA,4,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,248,7.1,"NK.HE.7.M","NK.HE.7"
"5920","NK",2011,"HE","M",7,"TR",264,7,1.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,248,7.1,"NK.HE.7.M","NK.HE.7"
"5921","NK",2011,"HE","M",7,"TR",185,1,1.5,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",177,178,232,232,248,7.1,"NK.HE.7.M","NK.HE.7"
"5922","NK",2011,"HE","M",7,"TR",191,2,1.5,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,232,232,248,7.1,"NK.HE.7.M","NK.HE.7"
"5923","NK",2011,"HE","M",7,"TR",205,3,1.5,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,232,232,248,7.1,"NK.HE.7.M","NK.HE.7"
"5924","NK",2011,"HE","M",7,"TR",216,4,1.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,232,232,248,7.1,"NK.HE.7.M","NK.HE.7"
"5925","NK",2011,"HE","M",7,"TR",219,5,1.5,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,232,232,248,7.1,"NK.HE.7.M","NK.HE.7"
"5926","NK",2011,"HE","M",7,"TR",232,6,1.5,NA,10,"",NA,NA,1,3,NA,NA,NA,NA,".",NA,NA,232,232,248,7.1,"NK.HE.7.M","NK.HE.7"
"5927","NK",2011,"HE","M",7,"TR",248,7,1.5,NA,10,"2",NA,2,0,NA,NA,NA,NA,NA,".",NA,NA,232,232,248,7.1,"NK.HE.7.M","NK.HE.7"
"5928","NK",2011,"HE","M",7,"TR",264,8,1.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,232,232,248,7.1,"NK.HE.7.M","NK.HE.7"
"5929","NK",2011,"HE","M",7,"TR",185,1,3.2,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",177,178,NA,NA,NA,7.1,"NK.HE.7.M","NK.HE.7"
"5930","NK",2011,"HE","M",7,"TR",191,2,3.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.1,"NK.HE.7.M","NK.HE.7"
"5931","NK",2011,"HE","M",7,"TR",191,1,3.4,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",183,184,NA,NA,NA,7.1,"NK.HE.7.M","NK.HE.7"
"5932","NK",2011,"HE","M",7,"TR",205,2,3.4,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,7.1,"NK.HE.7.M","NK.HE.7"
"5933","NK",2011,"HE","M",7,"TR",216,3,3.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,7.1,"NK.HE.7.M","NK.HE.7"
"5934","NK",2011,"HE","M",7,"TR",219,4,3.4,1,2,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,7.1,"NK.HE.7.M","NK.HE.7"
"5935","NK",2011,"HE","M",7,"TR",232,5,3.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.1,"NK.HE.7.M","NK.HE.7"
"5936","NK",2011,"HE","M",7,"TR",185,1,4.1,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",177,178,NA,NA,NA,7.1,"NK.HE.7.M","NK.HE.7"
"5937","NK",2011,"HE","M",7,"TR",191,2,4.1,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,7.1,"NK.HE.7.M","NK.HE.7"
"5938","NK",2011,"HE","M",7,"TR",205,3,4.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,7.1,"NK.HE.7.M","NK.HE.7"
"5939","NK",2011,"HE","M",7,"TR",216,4,4.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,7.1,"NK.HE.7.M","NK.HE.7"
"5940","NK",2011,"HE","M",7,"TR",219,5,4.1,1,0,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.1,"NK.HE.7.M","NK.HE.7"
"5941","NK",2011,"HE","H",7,"TR",191,1,1.1,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",181,184,NA,NA,NA,7.1,"NK.HE.7.H","NK.HE.7"
"5942","NK",2011,"HE","H",7,"TR",205,2,1.1,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,7.1,"NK.HE.7.H","NK.HE.7"
"5943","NK",2011,"HE","H",7,"TR",216,3,1.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.1,"NK.HE.7.H","NK.HE.7"
"5944","NK",2011,"HE","H",7,"TR",185,1,1.4,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",175,178,NA,NA,NA,7.1,"NK.HE.7.H","NK.HE.7"
"5945","NK",2011,"HE","H",7,"TR",191,2,1.4,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,7.1,"NK.HE.7.H","NK.HE.7"
"5946","NK",2011,"HE","H",7,"TR",205,3,1.4,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,7.1,"NK.HE.7.H","NK.HE.7"
"5947","NK",2011,"HE","H",7,"TR",216,4,1.4,1,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,7.1,"NK.HE.7.H","NK.HE.7"
"5948","NK",2011,"HE","H",7,"TR",219,5,1.4,1,0,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,7.1,"NK.HE.7.H","NK.HE.7"
"5949","NK",2011,"HE","H",7,"TR",232,6,1.4,1,0,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.1,"NK.HE.7.H","NK.HE.7"
"5950","NK",2011,"HE","H",7,"TR",205,1,2.1,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"new",175,184,NA,240,248,7.1,"NK.HE.7.H","NK.HE.7"
"5951","NK",2011,"HE","H",7,"TR",216,2,2.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,7.1,"NK.HE.7.H","NK.HE.7"
"5952","NK",2011,"HE","H",7,"TR",219,3,2.1,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,7.1,"NK.HE.7.H","NK.HE.7"
"5953","NK",2011,"HE","H",7,"TR",232,4,2.1,NA,7,"",NA,NA,0,2,NA,NA,NA,NA,".",NA,NA,NA,240,248,7.1,"NK.HE.7.H","NK.HE.7"
"5954","NK",2011,"HE","H",7,"TR",248,5,2.1,NA,8,"",NA,2,0,NA,NA,NA,NA,NA,".",NA,NA,NA,240,248,7.1,"NK.HE.7.H","NK.HE.7"
"5955","NK",2011,"HE","H",7,"TR",264,6,2.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,240,248,7.1,"NK.HE.7.H","NK.HE.7"
"5956","NK",2011,"HE","F",7,"TR",219,1,1.1,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,"new",NA,NA,248,245,248,7.1,"NK.HE.7.F","NK.HE.7"
